#                      Published-Value
#      Spectral-axis           Intensity
#             [km/s]               [Jy] 
             -1949.3          -0.061832
             -1954.4          -0.042197
             -1959.5          -0.029441
             -1964.6          -0.028663
             -1969.7          -0.044777
             -1974.8          -0.049567
             -1979.9          -0.029493
             -1984.9          -0.015137
               -1990          -0.012206
             -1995.1          -0.015085
             -2000.2          -0.011505
